@relation berlin

@attribute x numeric
@attribute y numeric

@data
13.368128776550293,52.49991989135742
13.382034301757812,52.51747512817383
13.369749069213867,52.509822845458984
13.36762523651123,52.5261344909668
13.395581245422363,52.52678680419922
13.416424751281738,52.49723815917969
13.38807487487793,52.45546340942383
13.528921127319336,52.45270538330078
13.319615364074707,52.43059158325195
13.334383010864258,52.44806671142578
13.366739273071289,52.40159225463867
13.420356750488281,52.52094650268555
13.303885459899902,52.47514724731445
13.381549835205078,52.51689910888672
13.378568649291992,52.51634979248047
13.295305252075195,52.46029281616211
13.396452903747559,52.519561767578125
13.396452903747559,52.519561767578125
13.355628967285156,52.48088455200195
13.459845542907715,52.38071823120117
13.405373573303223,52.525211334228516
13.627091407775879,52.29692459106445
13.627091407775879,52.29692459106445
13.32851791381836,52.438785552978516
13.620525360107422,52.304317474365234
13.454936027526855,52.497474670410156
13.43759822845459,52.44585418701172
13.625170707702637,52.29672622680664
13.778944969177246,52.47637176513672
13.377131462097168,52.365882873535156
13.310074806213379,52.43149185180664
13.621598243713379,52.29536819458008
13.431222915649414,52.49766159057617
13.377549171447754,52.516319274902344
13.240970611572266,52.515045166015625
13.240970611572266,52.515045166015625
13.438413619995117,52.52862548828125
13.33740234375,52.552974700927734
13.33740234375,52.552974700927734
13.355475425720215,52.55107879638672
13.355472564697266,52.55107879638672
13.050084114074707,52.39990234375
13.09300422668457,52.40751266479492
13.261119842529297,52.44005584716797
13.261119842529297,52.44005584716797
13.377121925354004,52.516029357910156
13.397453308105469,52.51738739013672
13.387883186340332,52.49815368652344
13.308319091796875,52.520503997802734
13.431595802307129,52.57761764526367
13.459664344787598,52.584388732910156
13.295419692993164,52.52074432373047
13.401528358459473,52.51810073852539
13.423360824584961,52.48685836791992
13.339493751525879,52.5078239440918
13.391336441040039,52.512977600097656
13.413469314575195,52.521183013916016
13.239705085754395,52.513465881347656
13.29572868347168,52.520301818847656
13.411431312561035,52.521728515625
13.397741317749023,52.52014923095703
13.40042781829834,52.54757308959961
13.67581558227539,52.445133209228516
13.41961669921875,52.5424919128418
13.397741317749023,52.52014923095703
13.397741317749023,52.52014923095703
13.375188827514648,52.50962448120117
13.375767707824707,52.519981384277344
13.412665367126465,52.540992736816406
13.355731964111328,52.4843864440918
13.413973808288574,52.538570404052734
13.40688705444336,52.51679992675781
13.413297653198242,52.52115249633789
13.412713050842285,52.52204895019531
13.379179954528809,52.53036117553711
13.343995094299316,52.48404312133789
13.331323623657227,52.505306243896484
13.38941478729248,52.49551773071289
13.339740753173828,52.50558853149414
13.25809383392334,52.51620864868164
13.296116828918457,52.464744567871094
13.342411994934082,52.49585723876953
13.364439010620117,52.4911994934082
13.364523887634277,52.50864791870117
13.359106063842773,52.54655456542969
13.39960765838623,52.51862335205078
13.39488697052002,52.50209045410156
13.37018871307373,52.51406478881836
13.358237266540527,52.45927047729492
