@relation berlin

@attribute x numeric
@attribute y numeric

@data
13.401763916015625,52.51093292236328
13.375456809997559,52.5096321105957
13.33471965789795,52.504966735839844
13.3648681640625,52.52290344238281
13.3648681640625,52.52290344238281
13.436492919921875,52.51637649536133
13.436492919921875,52.51637649536133
13.436492919921875,52.51637649536133
13.373235702514648,52.51008224487305
13.412803649902344,52.52302169799805
13.393824577331543,52.51414489746094
13.0148286819458,52.40127944946289
13.029236793518066,52.40407180786133
13.34564208984375,52.53627395629883
13.34564208984375,52.53627395629883
13.510714530944824,52.51533126831055
13.399027824401855,52.51924133300781
13.368988037109375,52.5312614440918
13.377571105957031,52.49895477294922
13.394941329956055,52.50186538696289
13.41156005859375,52.52290344238281
13.278800964355469,52.50580596923828
13.40109920501709,52.519107818603516
13.376153945922852,52.51865768432617
13.390580177307129,52.50687026977539
13.375252723693848,52.517578125
13.538588523864746,52.46876907348633
13.416365623474121,52.52259063720703
13.416365623474121,52.52259063720703
13.416365623474121,52.52259063720703
13.640013694763184,52.33262252807617
13.640013694763184,52.33262252807617
13.343968391418457,52.50710678100586
13.371733665466309,52.5241584777832
13.371733665466309,52.5241584777832
13.371733665466309,52.5241584777832
13.371733665466309,52.5241584777832
13.376541137695312,52.509586334228516
13.316308975219727,52.49873733520508
13.260239601135254,52.30145263671875
13.257386207580566,52.298728942871094
13.257386207580566,52.298728942871094
13.257386207580566,52.298728942871094
13.386882781982422,52.509796142578125
13.396538734436035,52.503501892089844
13.257386207580566,52.298728942871094
13.257386207580566,52.298728942871094
13.338046073913574,52.50823974609375
13.257386207580566,52.298728942871094
13.258395195007324,52.30583572387695
13.259842872619629,52.30147171020508
13.259842872619629,52.30147171020508
13.259842872619629,52.30147171020508
13.374481201171875,52.51935577392578
13.374481201171875,52.51935577392578
13.374481201171875,52.51935577392578
13.259842872619629,52.30147171020508
13.259842872619629,52.30147171020508
13.259842872619629,52.30147171020508
13.259842872619629,52.30147171020508
13.374481201171875,52.51935577392578
13.374481201171875,52.51935577392578
13.2620849609375,52.30622100830078
13.2620849609375,52.30622100830078
13.261698722839355,52.30400466918945
13.261698722839355,52.30400466918945
13.261698722839355,52.30400466918945
13.261698722839355,52.30400466918945
13.261698722839355,52.30400466918945
13.261698722839355,52.30400466918945
13.276955604553223,52.29338073730469
13.261356353759766,52.30119705200195
13.259842872619629,52.30147171020508
13.259842872619629,52.30147171020508
13.319613456726074,52.3145866394043
13.319613456726074,52.3145866394043
13.420828819274902,52.52457809448242
13.260872840881348,52.30110168457031
13.374481201171875,52.525413513183594
13.260369300842285,52.30360412597656
13.03210163116455,52.402183532714844
13.368600845336914,52.5256462097168
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.260369300842285,52.30360412597656
13.272171020507812,52.31813430786133
13.23240852355957,52.308937072753906
13.23240852355957,52.308937072753906
13.25676441192627,52.29530334472656
13.25676441192627,52.29530334472656
13.25676441192627,52.29530334472656
13.37761402130127,52.516483306884766
13.408297538757324,52.5342903137207
13.376090049743652,52.51860809326172
13.371132850646973,52.5237922668457
13.376272201538086,52.51987838745117
13.378429412841797,52.51622009277344
13.022253036499023,52.406253814697266
13.371733665466309,52.526248931884766
13.026007652282715,52.404930114746094
13.059074401855469,52.418922424316406
13.37860107421875,52.52374267578125
13.520565032958984,52.37287521362305
13.520565032958984,52.37287521362305
13.480202674865723,52.486270904541016
13.396452903747559,52.51872634887695
13.396452903747559,52.51872634887695
13.396452903747559,52.51872634887695
13.370361328125,52.5203971862793
13.400100708007812,52.520320892333984
13.388792991638184,52.52556610107422
13.513654708862305,52.53866195678711
13.378900527954102,52.51650619506836
13.51425552368164,52.37263870239258
13.398866653442383,52.51776885986328
13.374481201171875,52.51094436645508
13.374481201171875,52.51094436645508
13.374481201171875,52.51094436645508
13.317146301269531,52.50193405151367
13.375853538513184,52.52457809448242
13.0352783203125,52.401058197021484
13.369158744812012,52.526065826416016
13.371733665466309,52.52708435058594
13.429411888122559,52.52854537963867
13.429411888122559,52.52854537963867
13.376541137695312,52.516639709472656
13.376541137695312,52.516639709472656
13.376541137695312,52.516639709472656
13.376541137695312,52.516639709472656
13.376541137695312,52.516639709472656
13.376541137695312,52.516639709472656
13.294571876525879,52.520530700683594
13.374459266662598,52.5186767578125
13.42378044128418,52.52392578125
13.420463562011719,52.54103469848633
13.420463562011719,52.54103469848633
13.326416015625,52.62972640991211
13.326416015625,52.62972640991211
13.514555931091309,52.5095329284668
13.397226333618164,52.521705627441406
13.339483261108398,52.50775909423828
13.37837028503418,52.516353607177734
13.329161643981934,52.52959060668945
13.238374710083008,52.514041900634766
13.406237602233887,52.53964614868164
13.429402351379395,52.49404525756836
13.399274826049805,52.51927947998047
13.416398048400879,52.52067947387695
13.380831718444824,52.515647888183594
13.380831718444824,52.515647888183594
13.369803428649902,52.50960159301758
13.396560668945312,52.52091979980469
13.396560668945312,52.52091979980469
13.39887809753418,52.51935958862305
13.296073913574219,52.51602554321289
13.295838356018066,52.52116775512695
13.049654006958008,52.41709899902344
13.348249435424805,52.494415283203125
13.374823570251465,52.520111083984375
13.36984634399414,52.5203971862793
13.421815872192383,52.50190734863281
13.518675804138184,52.38966751098633
13.376026153564453,52.50931167602539
13.3648681640625,52.52457809448242
13.396721839904785,52.52106857299805
13.41330337524414,52.521827697753906
13.334891319274902,52.504878997802734
13.395069122314453,52.502254486083984
13.322896003723145,52.47676467895508
13.29675006866455,52.511444091796875
13.292201042175293,52.5206413269043
13.295151710510254,52.51903533935547
13.400959014892578,52.519107818603516
13.292597770690918,52.45621871948242
13.437309265136719,52.52875518798828
13.437309265136719,52.52875518798828
13.015815734863281,52.401424407958984
13.375950813293457,52.518009185791016
13.04329776763916,52.40085220336914
13.339692115783691,52.50574493408203
13.373257637023926,52.50798034667969
13.374792098999023,52.507896423339844
13.048624038696289,52.39955139160156
13.39881420135498,52.53573989868164
13.30616569519043,52.5086669921875
13.392269134521484,52.52056121826172
13.3893404006958,52.52082443237305
13.403341293334961,52.52646255493164
13.403341293334961,52.52646255493164
13.492959022521973,52.49003219604492
13.395369529724121,52.5289421081543
13.410015106201172,52.5211296081543
13.3648681640625,52.51622009277344
13.375893592834473,52.51854705810547
13.399887084960938,52.52085494995117
13.394938468933105,52.502647399902344
13.317113876342773,52.51505661010742
13.38847541809082,52.51667785644531
13.386937141418457,52.51632308959961
13.386937141418457,52.51632308959961
13.411795616149902,52.531314849853516
13.428135871887207,52.49930191040039
13.545348167419434,52.46211624145508
