id,Name,X,Y
263,263,13.37486743927002,52.51846694946289
264,264,13.342358589172363,52.49570846557617
265,265,13.403711318969727,52.50817108154297
266,266,13.395853042602539,52.515384674072266
267,267,13.338850021362305,52.50333023071289
268,268,13.524909973144531,52.37356948852539
269,269,13.372967720031738,52.51009750366211
270,270,13.375290870666504,52.5001106262207
271,271,13.076884269714355,52.38425064086914
272,272,13.378256797790527,52.5136604309082
273,273,13.395466804504395,52.51786422729492
274,274,13.425399780273438,52.484962463378906
275,275,13.372110366821289,52.528507232666016
276,276,13.37161636352539,52.51622772216797
277,277,13.672897338867188,52.446048736572266
278,278,13.419742584228516,52.51228332519531
279,279,13.419742584228516,52.51228332519531
280,280,13.399381637573242,52.52012252807617
281,281,13.338687896728516,52.505149841308594
282,282,13.338687896728516,52.505149841308594
283,283,13.322037696838379,52.5080451965332
284,284,13.51569938659668,52.42551040649414
285,285,13.018325805664062,52.40138244628906
286,286,13.424610137939453,52.50669860839844
287,287,13.350050926208496,52.51457595825195
288,288,13.804235458374023,52.59381866455078
289,289,13.372421264648438,52.519981384277344
290,290,13.372421264648438,52.519981384277344
291,291,13.376970291137695,52.49885177612305
292,292,13.375456809997559,52.518104553222656
293,293,13.424198150634766,52.50387954711914
294,294,13.424198150634766,52.50387954711914
295,295,13.40242862701416,52.524044036865234
296,296,13.375102996826172,52.518402099609375
297,297,13.420195579528809,52.512760162353516
298,298,13.455591201782227,52.5103759765625
299,299,13.376412391662598,52.509193420410156
300,300,13.043915748596191,52.401248931884766
301,301,13.38409423828125,52.53877639770508
302,302,13.38409423828125,52.53877639770508
303,303,13.366691589355469,52.5178337097168
304,304,12.973480224609375,52.461761474609375
305,305,13.534598350524902,52.49982833862305
306,306,13.405389785766602,52.51627731323242
307,307,13.391733169555664,52.51601028442383
308,308,13.398866653442383,52.53343963623047
309,309,13.459409713745117,52.50828552246094
310,310,13.459409713745117,52.50828552246094
311,311,13.401142120361328,52.526756286621094
312,312,13.370039939880371,52.52042770385742
313,313,13.413898468017578,52.52180099487305
314,314,13.376035690307617,52.52002716064453
315,315,13.379974365234375,52.51789093017578
316,316,13.379974365234375,52.51789093017578
317,317,13.373106956481934,52.514183044433594
318,318,13.398866653442383,52.520111083984375
319,319,13.263888359069824,52.76569366455078
320,320,13.530006408691406,52.50117492675781
321,321,13.342894554138184,52.48194122314453
322,322,13.378997802734375,52.51639175415039
323,323,13.058902740478516,52.41896438598633
324,324,13.058902740478516,52.41896438598633
325,325,13.090723991394043,52.41334533691406
326,326,13.090723991394043,52.41334533691406
327,327,13.243246078491211,52.51478576660156
328,328,13.334705352783203,52.504852294921875
329,329,13.403512954711914,52.519447326660156
330,330,13.412020683288574,52.51503372192383
331,331,13.37338638305664,52.50996017456055
332,332,13.04634952545166,52.542850494384766
333,333,13.391261100769043,52.507450103759766
334,334,13.367613792419434,52.53627395629883
335,335,13.338603019714355,52.502899169921875
336,336,13.388534545898438,52.52578353881836
337,337,13.070940017700195,52.41925048828125
338,338,13.288928985595703,52.556209564208984
339,339,13.436193466186523,52.51022720336914
340,340,13.32950496673584,52.50430679321289
341,341,13.453873634338379,52.51569747924805
342,342,13.100079536437988,52.43061065673828
343,343,13.408501625061035,52.519405364990234
344,344,13.359375,52.496158599853516
345,345,13.338361740112305,52.51516342163086
346,346,13.371916770935059,52.51776123046875
347,347,13.377388954162598,52.51264190673828
348,348,13.376057624816895,52.51863098144531
349,349,13.390198707580566,52.50760269165039
350,350,13.399023056030273,52.51927185058594
351,351,13.268136024475098,52.52922439575195
352,352,13.536914825439453,52.30577087402344
353,353,13.2275390625,52.66971969604492
354,354,13.40114688873291,52.525657653808594
355,355,13.450468063354492,52.49720764160156
356,356,13.29444408416748,52.5197868347168
357,357,13.375875473022461,52.51872634887695
358,358,13.379033088684082,52.50703811645508
359,359,13.376100540161133,52.51859664916992
360,360,13.380767822265625,52.51655960083008
361,361,13.373826026916504,52.507999420166016
362,362,13.29372501373291,52.47380065917969
363,363,13.384180068969727,52.51142883300781
364,364,13.391175270080566,52.48003387451172
365,365,13.373085975646973,52.510032653808594
366,366,13.378247261047363,52.49896240234375
367,367,13.342633247375488,52.515380859375
368,368,13.294304847717285,52.50736618041992
369,369,13.259123802185059,52.766422271728516
370,370,13.400702476501465,52.5141487121582
371,371,13.394519805908203,52.5013542175293
372,372,13.53097152709961,52.43040084838867
373,373,13.582083702087402,52.5318603515625
374,374,13.398642539978027,52.51687240600586
375,375,13.575946807861328,52.53730773925781
376,376,13.350115776062012,52.514530181884766
377,377,13.38137435913086,52.48773193359375
378,378,13.5756196975708,52.539798736572266
379,379,13.32840633392334,52.507484436035156
380,380,13.409510612487793,52.481563568115234
381,381,13.36866569519043,52.525569915771484
382,382,13.348387718200684,52.54295349121094
383,383,13.369438171386719,52.5250244140625
384,384,13.328577995300293,52.45924377441406
385,385,13.443934440612793,52.500186920166016
386,386,13.446399688720703,52.5026741027832
387,387,13.389665603637695,52.48212432861328
388,388,13.423757553100586,52.48835372924805
389,389,13.40607738494873,52.489070892333984
390,390,13.34320068359375,52.506404876708984
391,391,13.176468849182129,52.43846130371094
392,392,13.368751525878906,52.52532196044922
393,393,13.359631538391113,52.48947525024414
394,394,13.262213706970215,52.4318733215332
395,395,13.361337661743164,52.48655700683594
396,396,13.359847068786621,52.49882507324219
397,397,13.392827033996582,52.4843864440918
398,398,13.392827033996582,52.4843864440918
399,399,13.413297653198242,52.48844909667969
400,400,13.480545997619629,52.515228271484375
401,401,13.448671340942383,52.50191879272461
402,402,13.342305183410645,52.47696304321289
403,403,13.061177253723145,52.396034240722656
404,404,13.418024063110352,52.544029235839844
405,405,13.449438095092773,52.49819564819336
406,406,13.456877708435059,52.51935577392578
407,407,13.235730171203613,52.492122650146484
408,408,13.382978439331055,52.49427795410156
409,409,13.363956451416016,52.509952545166016
410,410,13.396899223327637,52.51811599731445
411,411,13.39610481262207,52.515228271484375
412,412,13.398932456970215,52.53268814086914
413,413,13.398932456970215,52.53268814086914
414,414,13.375853538513184,52.51872634887695
415,415,13.408082962036133,52.53948211669922
416,416,13.402482986450195,52.51802062988281
417,417,13.376047134399414,52.5186882019043
418,418,13.368988037109375,52.52614212036133
419,419,13.497444152832031,52.50941848754883
420,420,13.275259971618652,52.50582504272461
421,421,13.418619155883789,52.53417205810547
422,422,13.307490348815918,52.453941345214844
423,423,13.373010635375977,52.52243423461914
424,424,13.335610389709473,52.508174896240234
425,425,13.18676471710205,52.40216827392578
426,426,13.377741813659668,52.516117095947266
427,427,13.370039939880371,52.52042770385742
428,428,13.230628967285156,52.514034271240234
429,429,13.337445259094238,52.50705337524414
430,430,13.033807754516602,52.40393829345703
431,431,13.401667594909668,52.51896286010742
432,432,13.401346206665039,52.526676177978516
433,433,13.39332103729248,52.51081466674805
434,434,13.325235366821289,52.527767181396484
435,435,13.241110801696777,52.54485321044922
436,436,13.376282691955566,52.50933074951172
437,437,13.330013275146484,52.51732635498047
438,438,13.386796951293945,52.5164680480957
439,439,13.402290344238281,52.520084381103516
440,440,13.371261596679688,52.492591857910156
441,441,13.401796340942383,52.54437255859375
442,442,13.342830657958984,52.52314758300781
443,443,13.408470153808594,52.51832580566406
444,444,13.408470153808594,52.51832580566406
445,445,13.408470153808594,52.51832580566406
446,446,13.411773681640625,52.54013442993164
447,447,13.373396873474121,52.5098991394043
448,448,13.376999855041504,52.51599884033203
449,449,13.534394264221191,52.49959182739258
450,450,13.08845043182373,52.413612365722656
451,451,13.377870559692383,52.519248962402344
452,452,13.33720874786377,52.50825500488281
453,453,13.378213882446289,52.513954162597656
454,454,13.0333251953125,52.393455505371094
455,455,13.374481201171875,52.508018493652344
456,456,13.0278959274292,52.40378189086914
457,457,13.0278959274292,52.40378189086914
458,458,13.367613792419434,52.526248931884766
459,459,13.367613792419434,52.526248931884766
460,460,13.400594711303711,52.51844024658203
461,461,13.379974365234375,52.516963958740234
462,462,13.40816879272461,52.558937072753906
463,463,13.075167655944824,52.402889251708984
464,464,13.519020080566406,52.380836486816406
465,465,13.330967903137207,52.50363540649414
466,466,13.400056838989258,52.51777648925781
467,467,13.420636177062988,52.4950065612793
468,468,13.407440185546875,52.53721618652344
469,469,13.448402404785156,52.49775695800781
470,470,13.374996185302734,52.51865005493164
471,471,13.318561553955078,52.530426025390625
472,472,13.443681716918945,52.52482986450195
473,473,13.369953155517578,52.52017593383789
474,474,13.415399551391602,52.518333435058594
475,475,13.390262603759766,52.50031661987305
476,476,13.326416015625,52.62972640991211
477,477,13.4033203125,52.502845764160156
478,478,13.439058303833008,52.540626525878906
479,479,13.434969902038574,52.5418701171875
480,480,13.435624122619629,52.54121017456055
481,481,13.400895118713379,52.5303840637207
482,482,13.418919563293457,52.50050354003906
483,483,13.411773681640625,52.531768798828125
484,484,13.421815872192383,52.54175567626953
485,485,13.351906776428223,52.514625549316406
486,486,13.240530967712402,52.51531219482422
487,487,13.416312217712402,52.54376983642578
488,488,13.431730270385742,52.533180236816406
489,489,13.364384651184082,52.51544952392578
490,490,13.317296028137207,52.528141021728516
491,491,13.317296028137207,52.528141021728516
492,492,13.317296028137207,52.528141021728516
493,493,13.418961524963379,52.517337799072266
494,494,13.418961524963379,52.517337799072266
495,495,13.422696113586426,52.53413009643555
496,496,13.408363342285156,52.52036666870117
497,497,13.342595100402832,52.50194549560547
498,498,13.396245002746582,52.521366119384766
499,499,13.377988815307617,52.51628494262695
500,500,13.433318138122559,52.51036834716797
501,501,13.317618370056152,52.520084381103516
502,502,13.359375,52.55631637573242
503,503,13.42005729675293,52.436546325683594
504,504,13.094328880310059,52.40241622924805
505,505,13.366241455078125,52.54796600341797
506,506,13.366241455078125,52.54796600341797
507,507,13.39542293548584,52.53668975830078
508,508,13.376261711120605,52.516239166259766
509,509,13.326416015625,52.55631637573242
510,510,13.376509666442871,52.50960922241211
511,511,13.376509666442871,52.50960922241211
512,512,13.376509666442871,52.50960922241211
513,513,13.380284309387207,52.51505661010742
514,514,13.375897407531738,52.51879119873047
515,515,13.378342628479004,52.516483306884766
516,516,13.418598175048828,52.54514694213867
517,517,13.412568092346191,52.5211296081543
518,518,13.384865760803223,52.507354736328125
519,519,13.19955825805664,52.54817581176758
520,520,13.369213104248047,52.522239685058594
521,521,13.377457618713379,52.51253128051758
522,522,13.337658882141113,52.508644104003906
523,523,13.337658882141113,52.508644104003906
524,524,13.401324272155762,52.518310546875
525,525,13.318133354187012,52.527976989746094
526,526,13.411752700805664,52.52299880981445
527,527,13.344820976257324,52.522220611572266
528,528,13.428060531616211,52.49345397949219
529,529,13.176822662353516,52.438385009765625
530,530,13.176822662353516,52.438385009765625
531,531,13.43288803100586,52.482017517089844
532,532,13.377442359924316,52.5155143737793
533,533,13.032015800476074,52.40320587158203
534,534,13.437100410461426,52.50871276855469
535,535,13.5222806930542,52.38345718383789
536,536,13.39933967590332,52.522422790527344
537,537,13.395005226135254,52.52313995361328
538,538,13.321649551391602,52.50505065917969
539,539,13.411483764648438,52.531761169433594
540,540,13.411483764648438,52.531761169433594
541,541,13.432674407958984,52.5136604309082
542,542,13.408963203430176,52.52864456176758
543,543,13.378278732299805,52.513946533203125
544,544,13.384448051452637,52.50715637207031
545,545,13.385589599609375,52.52075958251953
546,546,13.398460388183594,52.51665115356445
547,547,13.386894226074219,52.51985549926758
548,548,13.364234924316406,52.48820877075195
549,549,13.285634994506836,52.49478530883789
550,550,13.390274047851562,52.51642990112305
551,551,13.044376373291016,52.40095138549805
552,552,13.29279899597168,52.52032470703125
553,553,13.37402629852295,52.5208854675293
554,554,13.402568817138672,52.523990631103516
555,555,13.497401237487793,52.48153305053711
556,556,13.23906135559082,52.51446533203125
557,557,13.334343910217285,52.5052375793457
558,558,13.335492134094238,52.5047492980957
559,559,13.397784233093262,52.518367767333984
560,560,13.377399444580078,52.51340103149414
561,561,13.271055221557617,52.502708435058594
562,562,13.334611892700195,52.508216857910156
563,563,13.57592487335205,52.53743362426758
564,564,13.39640998840332,52.52110290527344
565,565,13.39640998840332,52.52110290527344
566,566,13.410422325134277,52.52817153930664
567,567,13.388266563415527,52.50230407714844
568,568,13.419949531555176,52.4996223449707
569,569,13.445784568786621,52.50178909301758
570,570,13.40915584564209,52.519561767578125
571,571,13.382034301757812,52.51898956298828
572,572,13.404006004333496,52.540199279785156
573,573,13.060190200805664,52.4030876159668
574,574,13.545219421386719,52.286983489990234
575,575,13.377269744873047,52.519371032714844
576,576,13.54687213897705,52.28458786010742
577,577,13.382163047790527,52.50372314453125
578,578,13.632509231567383,52.31943893432617
579,579,13.536914825439453,52.30577087402344
580,580,13.368504524230957,52.50996017456055
581,581,13.404563903808594,52.51856994628906
582,582,13.545573234558105,52.28626251220703
583,583,13.369331359863281,52.52470779418945
584,584,13.412599563598633,52.513832092285156
585,585,13.41511058807373,52.513877868652344
586,586,13.408019065856934,52.52014923095703
587,587,13.555412292480469,52.509063720703125
588,588,13.447060585021973,52.39575958251953
589,589,13.389886856079102,52.48146438598633
590,590,13.389886856079102,52.48146438598633
591,591,13.369867324829102,52.46512222290039
592,592,13.661005020141602,52.293853759765625
593,593,13.534952163696289,52.26432800292969
594,594,13.290238380432129,52.554542541503906
595,595,13.288649559020996,52.55535125732422
596,596,13.53451156616211,52.26371765136719
597,597,13.069405555725098,52.396175384521484
598,598,13.392461776733398,52.364532470703125
599,599,13.54549789428711,52.28704071044922
600,600,13.032058715820312,52.400211334228516
601,601,13.373106956481934,52.52457809448242
602,602,13.373106956481934,52.52556610107422
603,603,13.42039966583252,52.52217483520508
604,604,13.375940322875977,52.508541107177734
605,605,13.375940322875977,52.508541107177734
606,606,13.046263694763184,52.39885711669922
607,607,13.290452003479004,52.503944396972656
608,608,13.403427124023438,52.52524948120117
609,609,13.377784729003906,52.51622009277344
610,610,13.239468574523926,52.514652252197266
611,611,13.069631576538086,52.422157287597656
612,612,13.058837890625,52.41896438598633
613,613,13.373106956481934,52.48612594604492
614,614,13.385466575622559,52.52374267578125
615,615,13.342894554138184,52.48194122314453
616,616,13.342894554138184,52.48194122314453
617,617,13.377469062805176,52.512779235839844
618,618,13.40014362335205,52.51893615722656
619,619,13.034590721130371,52.40241622924805
620,620,13.3779296875,52.51632308959961
621,621,13.26101303100586,52.76351547241211
622,622,13.452136039733887,52.52158737182617
623,623,13.42955207824707,52.510128021240234
624,624,13.400605201721191,52.547119140625
625,625,13.374545097351074,52.5186767578125
626,626,13.030781745910645,52.40803909301758
627,627,13.454882621765137,52.51911926269531
628,628,13.269832611083984,52.5014762878418
629,629,13.415148735046387,52.543426513671875
630,630,13.093999862670898,52.393001556396484
631,631,13.414981842041016,52.51335525512695
632,632,13.407976150512695,52.520145416259766
633,633,13.42710018157959,52.499576568603516
634,634,13.42710018157959,52.499576568603516
635,635,13.42710018157959,52.499576568603516
636,636,13.376047134399414,52.5186767578125
637,637,13.378429412841797,52.51394271850586
638,638,13.45103645324707,52.530765533447266
639,639,13.473358154296875,52.49574279785156
640,640,13.437361717224121,52.500022888183594
641,641,13.417943000793457,52.49354553222656
642,642,13.419649124145508,52.4919319152832
643,643,13.363493919372559,52.52822494506836
644,644,13.518462181091309,52.38479232788086
645,645,13.32366943359375,52.54295349121094
646,646,13.32366943359375,52.54295349121094
647,647,13.263200759887695,52.48796081542969
648,648,13.32366943359375,52.54295349121094
649,649,13.32366943359375,52.54295349121094
650,650,13.32366943359375,52.54295349121094
651,651,13.32366943359375,52.54295349121094
652,652,13.376175880432129,52.51841354370117
653,653,13.399640083312988,52.524234771728516
654,654,13.409584999084473,52.520626068115234
655,655,13.39261245727539,52.513309478759766
656,656,13.409317016601562,52.52075958251953
657,657,13.023262023925781,52.401790618896484
658,658,13.376541137695312,52.51747512817383
659,659,13.413189888000488,52.52243423461914
660,660,13.39482307434082,52.4964714050293
661,661,13.37761116027832,52.51323699951172
662,662,13.379286766052246,52.5241584777832
663,663,13.47583293914795,52.368499755859375
664,664,13.576333045959473,52.53633117675781
665,665,13.366413116455078,52.508575439453125
666,666,13.366413116455078,52.508575439453125
667,667,13.366413116455078,52.508575439453125
668,668,13.377610206604004,52.51628112792969
669,669,13.326166152954102,52.541831970214844
670,670,13.372421264648438,52.518310546875
671,671,13.372421264648438,52.518310546875
672,672,13.372421264648438,52.518310546875
673,673,13.393942832946777,52.516990661621094
674,674,13.39033317565918,52.512168884277344
675,675,13.378771781921387,52.51841354370117
676,676,13.377506256103516,52.513946533203125
677,677,13.441134452819824,52.49867630004883
678,678,13.265872955322266,52.76671600341797
679,679,13.03862476348877,52.402339935302734
680,680,13.295729637145996,52.506080627441406
681,681,13.42156982421875,52.5225715637207
682,682,13.396122932434082,52.51519012451172
683,683,13.410099983215332,52.52091979980469
684,684,13.330706596374512,52.510108947753906
685,685,13.38810920715332,52.516815185546875
686,686,13.379715919494629,52.530216217041016
687,687,13.375554084777832,52.51810073852539
688,688,13.349161148071289,52.51877975463867
689,689,13.352604866027832,52.51466751098633
690,690,13.349803924560547,52.43391036987305
691,691,13.336524963378906,52.505027770996094
692,692,13.340106010437012,52.50543212890625
693,693,13.125459671020508,52.43019104003906
694,694,13.235995292663574,52.51448059082031
695,695,13.235987663269043,52.51448059082031
696,696,13.13913345336914,52.745750427246094
697,697,13.339709281921387,52.50826644897461
698,698,13.158574104309082,52.41909408569336
699,699,13.04502010345459,52.402496337890625
700,700,13.176125526428223,52.4216194152832
701,701,13.378857612609863,52.51783752441406
